Nombre,66
Apellido,9_56
Edad,18
Sexo,Masculino
Antecendente neurologico?,No
Toma alguna medicacion?,No
Trabaja?,No
Horas de sueño la noche anterior?,7
Dibujar,Alta preferencia de mano derecha
Arrojar un objeto,Alta preferencia de mano derecha
Escribir,Alta preferencia de mano derecha
Usar tijeras,Alta preferencia de mano derecha
Usa un cepillo de diente,Alta preferencia de mano derecha
Usar una cuchara,Alta preferencia de mano derecha
Usar una escoba (La mano que va arriba),Alta preferencia de mano derecha
Encender un fósforo,Alta preferencia de mano derecha
Abrir una caja (La mano que abre la caja),Alta preferencia de mano derecha
SYSTEM
System,Windows
Node,u-76627f80a4294
Release,XP
Version,5.1.2600
Machine,x86
"Processor,""x86 Family 18 Model 1 Stepping 0, AuthenticAMD"""
Screen Width,1280
Screen Height,720

Estimulos
Imagenes
ETAPA DE TEST
"Num Trial,""Calidad respuesta (1:correcto, 0:error)"",Tiempo Resp,Prime,Target,Categoria,Tecla presionada (vacio si no se presiono),Tecla para responder afirmativamente,Tiempo de aparicion del prime"
94,1,0.48652999194018776,cisne,pato,sra,lctrl,lctrl,0.033384689952981716
95,1,0.523565425214656,pipa,cigarrillo,sro,rctrl,lctrl,0.03337910265145183
96,1,0.9462680312717566,sombrero,tenedor,wro,rctrl,lctrl,0.03338049947615218
97,1,0.48938985262066126,bowl,caballo,nr,lctrl,lctrl,0.03340759789261938
98,1,0.6445581770867648,copa,pato,nr,lctrl,lctrl,0.03339502646213077
99,1,0.5604773791083062,gorila,mono,sra,lctrl,lctrl,0.03338217566761159
100,1,0.6876505254158474,sarten,olla,sro,rctrl,lctrl,0.03337742645999242
101,1,0.4908721639203577,abeja,gato,wra,lctrl,lctrl,0.03338524868377135
102,1,0.5584729344091102,pincel,pato,nr,lctrl,lctrl,0.03340759789352887
103,1,0.39500299619066936,escritorio,leon,nr,lctrl,lctrl,0.03339782011425996
104,1,0.520669247069236,martillo,clavo,sro,rctrl,lctrl,0.03336206137919362
105,1,0.4983652950304531,bota,zapato,sro,rctrl,lctrl,0.033385807414560986
106,1,0.5191355325887343,jarra,cabra,nr,lctrl,lctrl,0.033364575664563745
107,1,0.43280835972200293,regla,clavo,wro,rctrl,lctrl,0.033381896301762026
108,1,0.9609617982168857,avestruz,zapato,nr,rctrl,lctrl,0.03338413122401107
109,1,0.4559395118649263,botella,vaso,sro,rctrl,lctrl,0.033381058206941816
110,1,0.6349337695155555,oveja,cabra,sra,lctrl,lctrl,0.033376867731021775
111,1,0.5888242779465145,perro,gato,sra,lctrl,lctrl,0.03339055662127066
